Order ID,Order Date,Customer ID,Customer Name,Segment,Region,Category,Product Name,Quantity,Discount,Sales,Profit,Ship Mode
NC-03191,2023-11-21,CUST-0587,Nattaya Intharak,Consumer,Northeastern,Beauty,Makeup Kit,1,0.0,890.0,347.45,Express
NC-01495,2023-11-21,CUST-0741,Anan Phromsri,Consumer,Northern,Home & Living,Bedding Set,1,0.05,1225.5,275.74,Express
NC-01943,2023-11-22,CUST-0510,Pim Chaiyaporn,Corporate,Northern,Office Supplies,Stapler,1,0.0,90.0,40.13,Standard
NC-02836,2023-11-22,CUST-0302,Nopporn Charoen,Consumer,Bangkok & Vicinity,Fashion,Sneakers,1,0.0,1590.0,570.81,Standard
NC-03612,2023-11-22,CUST-0431,Siri Ruangrit,Consumer,Bangkok & Vicinity,Office Supplies,Printer Ink,1,0.05,560.5,140.08,Standard
NC-03466,2023-11-22,CUST-0493,Anan Kittisak,Consumer,Bangkok & Vicinity,Beauty,Sunscreen,1,0.0,350.0,111.49,Express
NC-02334,2023-11-22,CUST-0487,Orawan Boonmee,Consumer,Bangkok & Vicinity,Home & Living,Cookware Set,2,0.2,3024.0,395.31,Standard
NC-01412,2023-11-22,CUST-0803,Napat Chaiyaporn,Corporate,Bangkok & Vicinity,Beauty,Sunscreen,1,0.0,350.0,124.5,Same Day
NC-03891,2023-11-22,CUST-0431,Siri Ruangrit,Consumer,Northern,Beauty,Hair Dryer,1,0.0,690.0,297.9,Standard
NC-01913,2023-11-22,CUST-0342,Napat Chaiyaporn,Consumer,Bangkok & Vicinity,Home & Living,Bedding Set,1,0.0,1290.0,506.61,Standard
NC-00304,2023-11-22,CUST-0937,Theerapat Boonmee,Consumer,Central,Fashion,Sunglasses,1,0.1,531.0,110.37,Express
NC-01407,2023-11-23,CUST-0116,Chai Wongsa,Home Office,Bangkok & Vicinity,Fashion,Backpack,2,0.2,1584.0,460.68,Express
NC-01219,2023-11-23,CUST-0495,Theerapat Kittisak,Consumer,Central,Fashion,Sneakers,2,0.0,3180.0,1047.31,Express
NC-03849,2023-11-23,CUST-0272,Orawan Charoen,Corporate,Bangkok & Vicinity,Home & Living,Cookware Set,1,0.1,1701.0,324.28,Express
NC-03019,2023-11-23,CUST-0520,Napat Srisuk,Consumer,Central,Electronics,Smart Watch,1,0.1,3141.0,997.89,Standard
NC-01635,2023-11-23,CUST-0580,Chai Ruangrit,Consumer,Bangkok & Vicinity,Fashion,Jeans,2,0.0,1580.0,436.38,Express
NC-03201,2023-11-24,CUST-0552,Chai Chaiyaporn,Home Office,Bangkok & Vicinity,Electronics,Laptop,4,0.0,74000.0,22672.58,Standard
NC-01125,2023-11-24,CUST-0474,Aom Thongdee,Home Office,Bangkok & Vicinity,Beauty,Makeup Kit,1,0.0,890.0,305.57,Express
NC-00162,2023-11-24,CUST-0429,Wichai Intharak,Consumer,Central,Fashion,Backpack,2,0.2,1584.0,333.6,Express
NC-00449,2023-11-24,CUST-0437,Nopporn Chaiyaporn,Consumer,Central,Beauty,Perfume,1,0.2,1192.0,164.74,Standard
NC-02752,2023-11-24,CUST-0828,Anan Ruangrit,Consumer,Northern,Electronics,Laptop,1,0.0,18500.0,5951.78,Standard
NC-03636,2023-11-24,CUST-0229,Orawan Saetang,Home Office,Bangkok & Vicinity,Beauty,Sunscreen,1,0.0,350.0,132.11,Express
NC-02209,2023-11-24,CUST-0406,Wichai Boonmee,Home Office,Southern,Beauty,Sunscreen,1,0.0,350.0,105.58,Express
NC-02605,2023-11-24,CUST-0732,Napat Saetang,Corporate,Northeastern,Beauty,Sunscreen,1,0.0,350.0,99.26,Standard
NC-00751,2023-11-24,CUST-0714,Chai Phromsri,Consumer,Bangkok & Vicinity,Office Supplies,Stapler,3,0.0,270.0,105.1,Same Day
NC-00613,2023-11-24,CUST-0690,Wichai Wongsa,Consumer,Southern,Electronics,Laptop,4,0.0,74000.0,21295.65,Standard
NC-00012,2023-11-25,CUST-0806,Aom Ruangrit,Corporate,Central,Office Supplies,Stapler,1,0.15,76.5,9.29,Express
NC-02273,2023-11-25,CUST-0171,Theerapat Wongsa,Corporate,Northern,Office Supplies,Office Chair,3,0.05,8236.5,1861.19,Express
NC-00056,2023-11-25,CUST-0141,Chai Charoen,Home Office,Northeastern,Office Supplies,Office Chair,1,0.0,2890.0,1297.17,Standard
NC-02967,2023-11-25,CUST-0256,Mali Ruangrit,Corporate,Northeastern,Home & Living,Storage Box,2,0.0,700.0,216.62,Standard
NC-03673,2023-11-25,CUST-0114,Ploy Wongsa,Corporate,Bangkok & Vicinity,Beauty,Sunscreen,1,0.0,350.0,147.55,Standard
NC-02460,2023-11-25,CUST-0096,Nattaya Thongdee,Consumer,Bangkok & Vicinity,Electronics,Power Bank,2,0.0,1380.0,426.15,Standard
NC-04190,2023-11-25,CUST-0501,Suda Chaiyaporn,Corporate,Southern,Electronics,Headphones,2,0.0,2580.0,902.99,Express
NC-00121,2023-11-25,CUST-0901,Ploy Srisuk,Consumer,Bangkok & Vicinity,Home & Living,Bedding Set,2,0.15,2193.0,631.12,Same Day
NC-01337,2023-11-25,CUST-0462,Napat Thongdee,Corporate,Bangkok & Vicinity,Beauty,Perfume,1,0.0,1490.0,474.65,Express
NC-02488,2023-11-25,CUST-0709,Ploy Wongsa,Consumer,Central,Beauty,Sunscreen,1,0.0,350.0,140.44,Express
NC-00708,2023-11-25,CUST-0601,Aom Charoen,Consumer,Northeastern,Fashion,T-Shirt,3,0.0,870.0,374.77,Standard
NC-03342,2023-11-25,CUST-0063,Krit Sukjai,Corporate,Northeastern,Office Supplies,Desk Organizer,3,0.15,739.5,242.22,Standard
NC-00929,2023-11-26,CUST-0856,Surasak Charoen,Consumer,Central,Office Supplies,Desk Organizer,1,0.0,290.0,81.26,Standard
NC-02549,2023-11-26,CUST-0801,Pim Srisuk,Corporate,Northeastern,Electronics,Power Bank,1,0.0,690.0,233.88,Standard
NC-02091,2023-11-26,CUST-0706,Orawan Saetang,Home Office,Northeastern,Electronics,Smart Watch,1,0.05,3315.5,1066.66,Same Day
NC-04044,2023-11-26,CUST-0498,Siri Kittisak,Consumer,Central,Home & Living,Desk Lamp,1,0.0,450.0,132.6,Standard
NC-04032,2023-11-26,CUST-0133,Napat Chaiyaporn,Consumer,Northern,Office Supplies,Desk Organizer,2,0.05,551.0,152.07,Express
NC-00492,2023-11-26,CUST-0560,Surasak Wongsa,Corporate,Bangkok & Vicinity,Fashion,Backpack,2,0.1,1782.0,579.69,Express
NC-02328,2023-11-27,CUST-0884,Mali Sukjai,Consumer,Southern,Office Supplies,Notebook Set,1,0.0,120.0,30.29,Standard
NC-03131,2023-11-27,CUST-0660,Napat Boonmee,Corporate,Bangkok & Vicinity,Home & Living,Bedding Set,2,0.0,2580.0,694.22,Standard
NC-04110,2023-11-27,CUST-0165,Boonmee Srisuk,Consumer,Bangkok & Vicinity,Home & Living,Desk Lamp,2,0.0,900.0,388.52,Standard
NC-00386,2023-11-27,CUST-0096,Nattaya Thongdee,Consumer,Bangkok & Vicinity,Office Supplies,Stapler,1,0.0,85.5,27.44,Express
NC-00731,2023-11-27,CUST-0359,Krit Charoen,Home Office,Bangkok & Vicinity,Home & Living,Desk Lamp,3,0.0,1350.0,444.69,Standard
NC-00283,2023-11-27,CUST-0570,Ploy Charoen,Consumer,Bangkok & Vicinity,Beauty,Skincare Set,1,0.0,1190.0,454.48,Standard
NC-01149,2023-11-27,CUST-0238,Somchai Boonmee,Consumer,Southern,Electronics,Headphones,1,0.0,1290.0,543.91,Standard
NC-01575,2023-11-27,CUST-0460,Orawan Charoen,Consumer,Northeastern,Office Supplies,Printer Ink,1,0.0,590.0,236.25,Standard
NC-00713,2023-11-27,CUST-0162,Aom Phromsri,Corporate,Bangkok & Vicinity,Beauty,Hair Dryer,2,0.0,1380.0,425.38,Standard
NC-01957,2023-11-27,CUST-0901,Ploy Srisuk,Consumer,Southern,Beauty,Skincare Set,1,0.0,1190.0,397.67,Same Day
NC-02510,2023-11-27,CUST-0038,Decha Intharak,Consumer,Southern,Beauty,Hair Dryer,2,0.1,1242.0,327.5,Express
NC-01303,2023-11-28,CUST-0135,Aom Boonmee,Home Office,Bangkok & Vicinity,Office Supplies,Printer Ink,1,0.1,531.0,204.23,Standard
NC-00794,2023-11-28,CUST-0597,Boonmee Phromsri,Corporate,Northern,Electronics,Smartphone,2,0.1,16020.0,5622.91,Express
NC-04096,2023-11-28,CUST-0567,Ploy Kittisak,Consumer,Southern,Fashion,T-Shirt,2,0.0,580.0,189.79,Standard
NC-03558,2023-11-28,CUST-0782,Suda Sukjai,Consumer,Bangkok & Vicinity,Beauty,Perfume,1,0.0,1490.0,634.7,Express
NC-00155,2023-11-28,CUST-0486,Siri Thongdee,Home Office,Southern,Home & Living,Air Purifier,1,0.2,3992.0,934.16,Express
NC-02865,2023-11-28,CUST-0924,Ploy Boonmee,Corporate,Northern,Electronics,Headphones,1,0.0,1290.0,485.57,Standard
NC-03077,2023-11-28,CUST-0113,Theerapat Boonmee,Home Office,Northeastern,Beauty,Sunscreen,4,0.15,1190.0,285.24,Express
NC-02778,2023-11-28,CUST-0667,Kanya Sukjai,Consumer,Northeastern,Electronics,Smart Watch,1,0.0,3490.0,1353.79,Standard
NC-02726,2023-11-29,CUST-0093,Nopporn Chaiyaporn,Corporate,Central,Office Supplies,Office Chair,1,0.1,2601.0,835.47,Standard
NC-01115,2023-11-29,CUST-0292,Nattaya Intharak,Consumer,Bangkok & Vicinity,Office Supplies,Notebook Set,2,0.0,240.0,80.14,Standard
NC-02926,2023-11-29,CUST-0337,Krit Kittisak,Home Office,Bangkok & Vicinity,Office Supplies,Desk Organizer,1,0.15,246.5,64.66,Same Day
NC-01847,2023-11-29,CUST-0675,Orawan Charoen,Consumer,Central,Beauty,Makeup Kit,1,0.0,890.0,247.08,Standard
NC-02441,2023-11-29,CUST-0333,Somchai Phromsri,Consumer,Central,Office Supplies,Printer Ink,2,0.1,1062.0,261.33,Same Day
NC-01919,2023-11-29,CUST-0677,Pim Sukjai,Consumer,Northeastern,Fashion,Sneakers,2,0.0,3180.0,1108.13,Standard
NC-02500,2023-11-29,CUST-0023,Suda Intharak,Consumer,Central,Electronics,Laptop,1,0.05,17575.0,5541.11,Standard
NC-03348,2023-11-29,CUST-0054,Aom Intharak,Home Office,Northeastern,Home & Living,Storage Box,1,0.0,350.0,138.72,Standard
NC-01503,2023-11-29,CUST-0766,Mali Saetang,Corporate,Southern,Office Supplies,Notebook Set,1,0.0,120.0,33.76,Same Day
NC-02972,2023-11-29,CUST-0742,Pim Intharak,Consumer,Bangkok & Vicinity,Fashion,T-Shirt,2,0.0,580.0,225.57,Standard
NC-01737,2023-11-29,CUST-0359,Krit Charoen,Home Office,Southern,Office Supplies,Office Chair,1,0.0,2890.0,972.26,Express
NC-01876,2023-11-29,CUST-0422,Orawan Thongdee,Corporate,Bangkok & Vicinity,Electronics,Power Bank,2,0.05,1311.0,355.2,Standard
NC-01883,2023-11-30,CUST-0089,Aom Srisuk,Home Office,Bangkok & Vicinity,Office Supplies,Printer Ink,2,0.0,1180.0,488.46,Standard
NC-02493,2023-11-30,CUST-0015,Somchai Chaiyaporn,Consumer,Bangkok & Vicinity,Fashion,T-Shirt,2,0.1,522.0,87.45,Standard
NC-00872,2023-11-30,CUST-0911,Orawan Wongsa,Corporate,Northeastern,Fashion,Sunglasses,1,0.05,560.5,219.6,Standard
NC-01778,2023-11-30,CUST-0334,Theerapat Sukjai,Consumer,Northeastern,Office Supplies,Notebook Set,1,0.0,120.0,32.84,Standard
NC-02139,2023-11-30,CUST-0596,Nattaya Boonmee,Consumer,Southern,Electronics,Laptop,1,0.15,15725.0,4393.15,Standard
NC-02707,2023-11-30,CUST-0906,Boonmee Chaiyaporn,Home Office,Bangkok & Vicinity,Home & Living,Cookware Set,1,0.0,1890.0,522.74,Standard
NC-02927,2023-11-30,CUST-0472,Boonmee Charoen,Home Office,Southern,Beauty,Sunscreen,4,0.2,1120.0,111.43,Express
NC-00693,2023-11-30,CUST-0590,Suda Thongdee,Consumer,Bangkok & Vicinity,Beauty,Makeup Kit,1,0.0,890.0,280.33,Standard
NC-01346,2023-11-30,CUST-0269,Napat Kittisak,Consumer,Bangkok & Vicinity,Office Supplies,Printer Ink,1,0.0,590.0,173.17,Standard
NC-02880,2023-11-30,CUST-0233,Theerapat Thongdee,Corporate,Southern,Fashion,Backpack,1,0.0,990.0,438.31,Same Day
NC-02366,2023-11-30,CUST-0898,Anan Thongdee,Home Office,Bangkok & Vicinity,Beauty,Sunscreen,1,0.05,332.5,105.48,Express
NC-03698,2023-11-30,CUST-0281,Wichai Chaiyaporn,Home Office,Bangkok & Vicinity,Beauty,Perfume,1,0.0,1490.0,404.72,Same Day
NC-00126,2023-12-01,CUST-0507,Chai Saetang,Home Office,Bangkok & Vicinity,Office Supplies,Desk Organizer,1,0.05,275.5,68.09,Standard
NC-01810,2023-12-01,CUST-0658,Orawan Intharak,Consumer,Northern,Beauty,Hair Dryer,1,0.1,621.0,135.57,Standard
NC-03761,2023-12-01,CUST-0271,Theerapat Charoen,Corporate,Southern,Home & Living,Air Purifier,1,0.0,4990.0,1930.06,Express
NC-01795,2023-12-01,CUST-0064,Nattaya Sukjai,Consumer,Central,Home & Living,Air Purifier,2,0.05,9481.0,2015.56,Express
NC-00316,2023-12-01,CUST-0599,Aom Charoen,Consumer,Bangkok & Vicinity,Office Supplies,Desk Organizer,1,0.0,290.0,74.02,Standard
NC-02150,2023-12-01,CUST-0548,Decha Srisuk,Corporate,Northeastern,Office Supplies,Office Chair,1,0.1,2601.0,830.63,Standard
NC-04111,2023-12-01,CUST-0298,Ploy Ruangrit,Consumer,Central,Fashion,Sunglasses,1,0.0,590.0,251.94,Standard
NC-02280,2023-12-01,CUST-0098,Napat Wongsa,Consumer,Bangkok & Vicinity,Office Supplies,Office Chair,1,0.0,2890.0,1202.84,Standard
NC-00142,2023-12-01,CUST-0047,Theerapat Phromsri,Consumer,Bangkok & Vicinity,Electronics,Laptop,1,0.0,18500.0,5355.43,Standard
NC-02313,2023-12-02,CUST-0881,Theerapat Boonmee,Consumer,Northern,Electronics,Headphones,2,0.0,2580.0,837.62,Express
NC-01924,2023-12-02,CUST-0026,Anan Ruangrit,Corporate,Northern,Office Supplies,Printer Ink,3,0.0,1770.0,680.57,Standard
NC-02818,2023-12-02,CUST-0203,Orawan Ruangrit,Consumer,Bangkok & Vicinity,Home & Living,Storage Box,4,0.0,1400.0,451.95,Standard
NC-00177,2023-12-02,CUST-0815,Napat Thongdee,Home Office,Southern,Home & Living,Cookware Set,2,0.0,3780.0,1621.34,Express
NC-04004,2023-12-02,CUST-0927,Orawan Ruangrit,Consumer,Southern,Office Supplies,Notebook Set,1,0.0,120.0,38.55,Express
NC-02958,2023-12-02,CUST-0173,Krit Sukjai,Consumer,Bangkok & Vicinity,Electronics,Smartphone,1,0.0,8900.0,2953.65,Standard
NC-01521,2023-12-02,CUST-0201,Theerapat Chaiyaporn,Corporate,Southern,Office Supplies,Stapler,3,0.15,229.5,52.53,Standard
NC-00171,2023-12-02,CUST-0625,Wichai Kittisak,Corporate,Bangkok & Vicinity,Beauty,Perfume,2,0.0,2980.0,1073.19,Standard
NC-01827,2023-12-03,CUST-0252,Napat Boonmee,Consumer,Central,Beauty,Skincare Set,1,0.1,1071.0,286.02,Standard
NC-00145,2023-12-03,CUST-0621,Suda Kittisak,Consumer,Bangkok & Vicinity,Office Supplies,Printer Ink,1,0.05,560.5,222.49,Standard
NC-01042,2023-12-03,CUST-0460,Orawan Charoen,Consumer,Central,Fashion,T-Shirt,1,0.15,246.5,77.38,Standard
NC-03926,2023-12-04,CUST-0190,Decha Boonmee,Consumer,Central,Fashion,Jeans,2,0.05,1501.0,343.3,Standard
NC-01019,2023-12-04,CUST-0728,Pim Sukjai,Corporate,Central,Electronics,Headphones,1,0.0,1290.0,537.83,Express
NC-02586,2023-12-05,CUST-0795,Aom Phromsri,Consumer,Northern,Fashion,Sneakers,2,0.0,3180.0,1258.01,Express
NC-03107,2023-12-05,CUST-0004,Pim Sukjai,Corporate,Bangkok & Vicinity,Home & Living,Desk Lamp,1,0.0,450.0,141.63,Express
NC-00863,2023-12-05,CUST-0132,Orawan Chaiyaporn,Consumer,Bangkok & Vicinity,Home & Living,Air Purifier,1,0.0,4990.0,1714.45,Standard
NC-03147,2023-12-05,CUST-0324,Somchai Kittisak,Consumer,Central,Fashion,Sneakers,1,0.1,1431.0,502.26,Standard
NC-00460,2023-12-05,CUST-0655,Nopporn Saetang,Consumer,Southern,Home & Living,Air Purifier,2,0.0,9980.0,3286.92,Standard
NC-04010,2023-12-05,CUST-0520,Napat Srisuk,Consumer,Southern,Fashion,Sneakers,2,0.0,3180.0,976.19,Standard
NC-01333,2023-12-05,CUST-0728,Pim Sukjai,Corporate,Bangkok & Vicinity,Home & Living,Air Purifier,1,0.2,3992.0,570.43,Express
NC-01621,2023-12-05,CUST-0740,Anan Boonmee,Consumer,Northern,Office Supplies,Notebook Set,1,0.05,114.0,45.4,Same Day
NC-01207,2023-12-05,CUST-0291,Napat Wongsa,Consumer,Northern,Office Supplies,Stapler,2,0.0,180.0,76.16,Standard
NC-01948,2023-12-05,CUST-0857,Siri Ruangrit,Consumer,Bangkok & Vicinity,Fashion,T-Shirt,1,0.05,275.5,79.51,Standard
NC-00901,2023-12-05,CUST-0769,Siri Sukjai,Consumer,Northeastern,Fashion,Jeans,1,0.0,790.0,238.74,Standard
NC-02590,2023-12-05,CUST-0219,Krit Wongsa,Corporate,Northern,Electronics,Power Bank,1,0.0,552.0,131.34,Standard
NC-01087,2023-12-05,CUST-0007,Suda Srisuk,Consumer,Northeastern,Office Supplies,Notebook Set,4,0.0,480.0,214.95,Standard
NC-03561,2023-12-05,CUST-0411,Chai Charoen,Consumer,Northeastern,Beauty,Sunscreen,1,0.0,350.0,135.15,Standard
NC-01452,2023-12-06,CUST-0227,Suda Charoen,Home Office,Bangkok & Vicinity,Office Supplies,Notebook Set,1,0.0,120.0,50.15,Standard
NC-04023,2023-12-06,CUST-0238,Somchai Boonmee,Consumer,Northern,Electronics,Power Bank,2,0.05,1311.0,452.03,Same Day
NC-03676,2023-12-06,CUST-0096,Nattaya Thongdee,Consumer,Bangkok & Vicinity,Electronics,Smart Watch,1,0.0,3490.0,1420.5,Standard
NC-00508,2023-12-06,CUST-0284,Boonmee Boonmee,Consumer,Northern,Fashion,Jeans,3,0.0,2370.0,666.94,Standard
NC-00413,2023-12-06,CUST-0185,Nopporn Intharak,Consumer,Bangkok & Vicinity,Office Supplies,Notebook Set,1,0.15,102.0,28.13,Standard
NC-02278,2023-12-07,CUST-0412,Somchai Boonmee,Home Office,Southern,Fashion,Sunglasses,2,0.05,1121.0,278.7,Express
NC-01554,2023-12-07,CUST-0390,Orawan Phromsri,Corporate,Central,Office Supplies,Notebook Set,1,0.15,102.0,31.97,Standard
NC-02875,2023-12-07,CUST-0009,Aom Ruangrit,Corporate,Bangkok & Vicinity,Home & Living,Cookware Set,1,0.0,1890.0,705.81,Standard
NC-00109,2023-12-07,CUST-0321,Suda Wongsa,Consumer,Northeastern,Home & Living,Cookware Set,2,0.0,3780.0,1239.67,Standard
NC-03944,2023-12-07,CUST-0672,Boonmee Phromsri,Home Office,Bangkok & Vicinity,Fashion,Sneakers,1,0.0,1590.0,412.32,Express
NC-00353,2023-12-07,CUST-0942,Chai Charoen,Corporate,Northern,Electronics,Laptop,1,0.0,18500.0,6106.99,Same Day
NC-03889,2023-12-07,CUST-0702,Suda Chaiyaporn,Consumer,Central,Home & Living,Bedding Set,4,0.15,4386.0,1124.03,Standard
NC-01757,2023-12-08,CUST-0188,Nopporn Thongdee,Corporate,Bangkok & Vicinity,Home & Living,Cookware Set,1,0.0,1890.0,552.56,Express
NC-01703,2023-12-08,CUST-0861,Boonmee Charoen,Corporate,Bangkok & Vicinity,Electronics,Headphones,1,0.0,1290.0,379.99,Standard
NC-03734,2023-12-08,CUST-0511,Theerapat Phromsri,Corporate,Bangkok & Vicinity,Electronics,Headphones,1,0.0,1290.0,340.69,Express
NC-01843,2023-12-08,CUST-0136,Orawan Ruangrit,Consumer,Bangkok & Vicinity,Office Supplies,Office Chair,3,0.1,7803.0,1669.72,Express
NC-00833,2023-12-08,CUST-0694,Krit Ruangrit,Consumer,Northern,Fashion,Sneakers,1,0.15,1351.5,353.21,Standard
NC-04195,2023-12-08,CUST-0456,Nopporn Phromsri,Consumer,Bangkok & Vicinity,Beauty,Hair Dryer,1,0.0,690.0,272.82,Standard
NC-03610,2023-12-08,CUST-0655,Nopporn Saetang,Consumer,Northern,Office Supplies,Notebook Set,1,0.0,120.0,36.06,Standard
NC-01791,2023-12-08,CUST-0941,Krit Intharak,Consumer,Northeastern,Beauty,Makeup Kit,2,0.1,1602.0,380.14,Standard
NC-00784,2023-12-08,CUST-0081,Ploy Kittisak,Home Office,Southern,Beauty,Perfume,1,0.2,1192.0,103.86,Standard
NC-02264,2023-12-08,CUST-0039,Anan Kittisak,Corporate,Southern,Beauty,Hair Dryer,1,0.15,586.5,196.55,Express
NC-00047,2023-12-08,CUST-0688,Anan Ruangrit,Consumer,Northeastern,Beauty,Makeup Kit,1,0.0,890.0,290.65,Express
NC-01967,2023-12-09,CUST-0091,Anan Boonmee,Consumer,Northern,Home & Living,Cookware Set,1,0.0,1890.0,823.67,Standard
NC-03258,2023-12-09,CUST-0055,Nopporn Ruangrit,Corporate,Northern,Home & Living,Storage Box,2,0.1,630.0,168.57,Same Day
NC-00983,2023-12-09,CUST-0340,Siri Sukjai,Consumer,Northeastern,Office Supplies,Stapler,2,0.15,153.0,34.5,Express
NC-01619,2023-12-09,CUST-0707,Ploy Kittisak,Consumer,Bangkok & Vicinity,Office Supplies,Printer Ink,1,0.0,590.0,161.69,Standard
NC-00470,2023-12-09,CUST-0142,Wichai Phromsri,Consumer,Northeastern,Office Supplies,Desk Organizer,1,0.0,290.0,112.12,Standard
NC-03294,2023-12-09,CUST-0631,Siri Saetang,Corporate,Northern,Beauty,Makeup Kit,1,0.0,890.0,296.56,Standard
NC-02734,2023-12-09,CUST-0566,Suda Chaiyaporn,Corporate,Bangkok & Vicinity,Fashion,Sunglasses,1,0.0,590.0,217.63,Standard
NC-00434,2023-12-09,CUST-0708,Pim Charoen,Corporate,Bangkok & Vicinity,Office Supplies,Printer Ink,2,0.2,944.0,66.06,Express
NC-00007,2023-12-09,CUST-0440,Mali Intharak,Consumer,Southern,Electronics,Power Bank,3,0.0,2070.0,639.39,Same Day
NC-03406,2023-12-09,CUST-0891,Napat Ruangrit,Corporate,Northeastern,Office Supplies,Stapler,1,0.0,90.0,36.87,Express
NC-01928,2023-12-09,CUST-0017,Decha Chaiyaporn,Consumer,Bangkok & Vicinity,Electronics,Headphones,2,0.0,2580.0,954.14,Standard
NC-01717,2023-12-10,CUST-0158,Suda Ruangrit,Corporate,Central,Fashion,Sneakers,1,0.0,1590.0,403.07,Standard
NC-00530,2023-12-10,CUST-0904,Surasak Chaiyaporn,Corporate,Northern,Home & Living,Storage Box,1,0.05,332.5,115.08,Express
NC-01587,2023-12-10,CUST-0798,Mali Wongsa,Corporate,Southern,Fashion,T-Shirt,1,0.2,232.0,41.33,Express
NC-03805,2023-12-10,CUST-0506,Chai Boonmee,Consumer,Central,Office Supplies,Desk Organizer,1,0.0,290.0,80.03,Standard
NC-02741,2023-12-10,CUST-0630,Orawan Srisuk,Consumer,Central,Home & Living,Air Purifier,2,0.0,9980.0,4115.73,Standard
NC-03728,2023-12-10,CUST-0617,Mali Intharak,Consumer,Southern,Fashion,Sunglasses,4,0.0,2360.0,941.76,Standard
NC-02473,2023-12-10,CUST-0677,Pim Sukjai,Consumer,Northeastern,Office Supplies,Office Chair,2,0.0,5491.0,1391.5,Standard
NC-03115,2023-12-10,CUST-0730,Wichai Phromsri,Consumer,Northern,Fashion,Sunglasses,2,0.1,1062.0,228.46,Standard
NC-03960,2023-12-10,CUST-0774,Surasak Phromsri,Consumer,Bangkok & Vicinity,Beauty,Skincare Set,1,0.0,1190.0,502.38,Standard
NC-04036,2023-12-10,CUST-0920,Boonmee Chaiyaporn,Consumer,Bangkok & Vicinity,Fashion,Backpack,1,0.0,990.0,257.19,Standard
NC-01548,2023-12-11,CUST-0291,Napat Wongsa,Consumer,Northern,Fashion,Sunglasses,1,0.05,560.5,151.87,Same Day
NC-01381,2023-12-11,CUST-0464,Suda Kittisak,Corporate,Bangkok & Vicinity,Home & Living,Air Purifier,1,0.2,3992.0,970.89,Express
NC-03755,2023-12-11,CUST-0883,Krit Saetang,Consumer,Southern,Beauty,Perfume,1,0.0,1490.0,563.57,Express
NC-02658,2023-12-11,CUST-0919,Nattaya Wongsa,Corporate,Northeastern,Electronics,Smartphone,1,0.0,8900.0,2863.29,Standard
NC-00950,2023-12-11,CUST-0186,Mali Kittisak,Corporate,Northeastern,Office Supplies,Desk Organizer,1,0.15,246.5,32.69,Express
NC-00557,2023-12-11,CUST-0254,Theerapat Sukjai,Consumer,Northeastern,Home & Living,Desk Lamp,1,0.2,360.0,71.8,Standard
NC-03812,2023-12-11,CUST-0402,Theerapat Thongdee,Home Office,Bangkok & Vicinity,Beauty,Skincare Set,3,0.0,3570.0,1142.72,Standard
NC-00869,2023-12-11,CUST-0475,Mali Intharak,Consumer,Bangkok & Vicinity,Electronics,Smart Watch,2,0.0,6980.0,2735.76,Standard
NC-02022,2023-12-11,CUST-0766,Mali Saetang,Corporate,Central,Office Supplies,Notebook Set,2,0.0,240.0,87.27,Standard
NC-03337,2023-12-11,CUST-0019,Pim Boonmee,Consumer,Bangkok & Vicinity,Office Supplies,Printer Ink,1,0.0,590.0,219.87,Standard
NC-01742,2023-12-11,CUST-0455,Aom Boonmee,Consumer,Bangkok & Vicinity,Electronics,Laptop,1,0.0,18500.0,5377.59,Express
NC-01334,2023-12-12,CUST-0661,Krit Srisuk,Consumer,Central,Beauty,Makeup Kit,1,0.0,801.0,278.76,Standard
NC-04081,2023-12-12,CUST-0868,Orawan Charoen,Consumer,Northeastern,Fashion,Backpack,2,0.0,1980.0,827.39,Standard
NC-01437,2023-12-12,CUST-0635,Wichai Chaiyaporn,Consumer,Central,Home & Living,Air Purifier,2,0.0,9980.0,3274.05,Express
NC-01934,2023-12-12,CUST-0948,Napat Boonmee,Home Office,Northern,Electronics,Smartphone,1,0.15,7565.0,1687.65,Express
NC-01805,2023-12-12,CUST-0861,Boonmee Charoen,Corporate,Central,Beauty,Perfume,2,0.05,2831.0,1156.69,Same Day
NC-02232,2023-12-12,CUST-0812,Anan Saetang,Corporate,Southern,Beauty,Perfume,1,0.0,1490.0,656.57,Standard
NC-03508,2023-12-13,CUST-0129,Theerapat Boonmee,Consumer,Bangkok & Vicinity,Fashion,Backpack,1,0.0,990.0,308.09,Standard
NC-03617,2023-12-13,CUST-0310,Mali Wongsa,Consumer,Northeastern,Home & Living,Air Purifier,1,0.1,4491.0,1619.73,Express
NC-03843,2023-12-13,CUST-0366,Mali Boonmee,Consumer,Northern,Beauty,Skincare Set,1,0.0,1190.0,438.83,Express
NC-02708,2023-12-13,CUST-0771,Krit Intharak,Consumer,Bangkok & Vicinity,Beauty,Makeup Kit,1,0.0,890.0,292.41,Same Day
NC-01357,2023-12-13,CUST-0647,Decha Ruangrit,Corporate,Northeastern,Office Supplies,Desk Organizer,1,0.0,290.0,98.88,Express
NC-03994,2023-12-13,CUST-0513,Surasak Ruangrit,Home Office,Bangkok & Vicinity,Home & Living,Bedding Set,1,0.0,1290.0,331.7,Standard
NC-03737,2023-12-13,CUST-0335,Surasak Intharak,Consumer,Central,Office Supplies,Desk Organizer,1,0.0,290.0,94.54,Standard
